,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
151,166,166,166,2022-12-03 04:12:01+00:00,AmerikaRenee,1510674419663917059,Not a word from #MAGA REPUBLICANS on Gavin Newsoms 356$ BILLION plan to pay restitution to descendants of slaves. They’re too busy hating their own people and FIGHTING STUDENT DEBT FORGIVENESS. Holy Fucking Cow! #californiareparations #studentloanforgiveness,https://pbs.twimg.com/profile_images/1593777787416068096/I_6Z4Kjd_normal.jpg,United States,word republicans gavin newsoms billion plan pay restitution descendants slaves busy hating people fighting student debt forgiveness holy fucking cow,"{'neg': 0.362, 'neu': 0.56, 'pos': 0.078, 'compound': -0.765}",Negative
154,170,170,170,2022-12-03 03:09:53+00:00,BarbaraGarro,23629944,#studentloanforgiveness: #SupremeCourt will hear challenges to the #Biden administration's student loan forgiveness plan. .@BarbaraGarro says it's just plain wrong: gives no windfall to the millions who worked hard to pay theirs off; offers no windfall to poor w/o collage loans! https://t.co/LbDTfmJG6u,https://pbs.twimg.com/profile_images/1184122563/BarbaraGarro_normal.jpg,United States,hear challenges administrations student loan forgiveness plan says plain wrong gives windfall millions worked hard pay offers windfall poor w collage loans,"{'neg': 0.328, 'neu': 0.547, 'pos': 0.124, 'compound': -0.6808}",Negative
156,172,172,172,2022-12-03 02:32:41+00:00,406Llama,3302758070,"Thank You!
I’m literally dying here at Guard Desk watching over Sex-Offenders for Slave-wages &amp; my life was destroyed by #college #debt then 
#studentloanforgiveness was blocked by RICH Rapists who got their #federal #loans forgiven... https://t.co/un5dx9G04j",https://pbs.twimg.com/profile_images/1581097808332873728/PQ69pQan_normal.jpg,United States,thank literally dying guard desk watching sex offenders slave wages life destroyed blocked rich rapists got forgiven,"{'neg': 0.393, 'neu': 0.325, 'pos': 0.282, 'compound': -0.5267}",Negative
157,173,173,173,2022-12-03 01:57:43+00:00,loanly_hipster,1597787474868154368,Turns out umami for studies doesn’t pay the bills #studentdebt #studentloanforgiveness #studentloan #srudentdebttrouble# https://t.co/ljucnBq4xd,https://pbs.twimg.com/profile_images/1597788040075759617/pG8shIJ__normal.jpg,United States,turns umami studies pay bills,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.1027}",Negative
158,174,174,174,2022-12-03 01:15:41+00:00,NYAZTwin,1388636112894119938,"If you’re happy about Biden’s #studentloanforgiveness, shame on you. If you took out loans for school, you should pay them back yourself and not expect everyone else to pay them for you. It’s not other’s responsibility that you got a worthless degree and can’t pay them back.",https://pbs.twimg.com/profile_images/1388637291770376192/-25H5Z5M_normal.jpg,United States,happy biden shame took loans school pay back expect everyone else pay responsibility got worthless degree pay back,"{'neg': 0.394, 'neu': 0.463, 'pos': 0.143, 'compound': -0.5423}",Negative
165,182,182,182,2022-12-02 23:17:18+00:00,MrfantasticDW,1420135381064900618,After screwing over #studentloanforgiveness I’ll never vote republican… it’s cool if you’re a business but God forbid citizens get help… #BidenAdministration Can’t wait to vote #DemocraticParty,https://pbs.twimg.com/profile_images/1595903721845686273/XPr-HiT-_normal.jpg,United States,screwing never vote republican cool business god forbid citizens get help wait vote,"{'neg': 0.325, 'neu': 0.422, 'pos': 0.253, 'compound': -0.0931}",Negative
166,183,183,183,2022-12-02 22:35:25+00:00,GpaBaconM,1518721095406342144,"So Joe wants to forgive loans, our military numbers suck! 🤔 
Do you see the answer America!
#studentloanforgiveness #Biden #payitforward",https://pbs.twimg.com/profile_images/1564995062827831297/GYLilkm0_normal.jpg,United States,joe wants forgive loans military numbers suck see answer america,"{'neg': 0.223, 'neu': 0.615, 'pos': 0.162, 'compound': -0.2023}",Negative
169,186,186,186,2022-12-02 22:25:47+00:00,LaRoja87413891,1543640436039892994,"@rickubac @theprism89 @POTUS Biden lied students cried.

#StudentLoanForgiveness #StudentLoans https://t.co/Rlnb1QeMjn",https://pbs.twimg.com/profile_images/1543649193612410885/lCwzXKYk_normal.jpg,United States,biden lied students cried,"{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.6369}",Negative
171,188,188,188,2022-12-02 21:36:04+00:00,Joeanthony_nyc,1398747840,#Hope #USA #ReasonToVoteBlue? U.S. appeals court rejects Biden’s bid to reinstate #studentloanforgiveness  Why are #RedStates/#Republicans suing to stop it a #DemocratsDeliver #VoteBlueDownBallot  https://t.co/EEQFjXPC5u,https://pbs.twimg.com/profile_images/1441154122325970950/aJKX3HKB_normal.jpg,United States,u appeals court rejects biden bid reinstate suing stop,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.7579}",Negative
174,191,191,191,2022-12-02 21:19:29+00:00,SeniorFernandez,1139764482098569217,"White Lies w/ Brian not telling you about how @TheDemocrats stuck it to #RailroadWorkers prior to the midterms, just like they stuck it to #studentloanforgiveness useful idtios &amp; just how they stuck it to #FTX victims &amp; just like they're sticking it to #Americans everyday https://t.co/x6nCWR1wNY",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,United States,white lies w brian telling stuck prior midterms like stuck useful idtios stuck victims like theyre sticking everyday,"{'neg': 0.396, 'neu': 0.321, 'pos': 0.282, 'compound': -0.296}",Negative
175,192,192,192,2022-12-02 20:52:29+00:00,Bindy_Bongo,1587921314328739843,"Debt is soul crushing 

We must all give an account

My account is paid in full

I owe no debt 

It was paid for by the precious Holy blood 🩸 of the Son of God Christ Jesus

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1600486590085832705/EMStw7Rt_normal.jpg,United States,debt soul crushing must give account account paid full owe debt paid precious holy blood son god christ jesus,"{'neg': 0.275, 'neu': 0.513, 'pos': 0.212, 'compound': -0.1779}",Negative
180,198,198,198,2022-12-02 20:00:59+00:00,SFBUniversity,498436715,"SFBU graduates don’t have to worry about student loans because we give a higher percentage of scholarships and grants than most institutions do! Check it out⬇️
https://t.co/8puqAfqvNw
#studentloanforgiveness #scholarship #studentloan",https://pbs.twimg.com/profile_images/1477466776845750273/rNepk0x7_normal.jpg,United States,sfbu graduates worry student loans give higher percentage scholarships grants institutions check,"{'neg': 0.196, 'neu': 0.676, 'pos': 0.128, 'compound': -0.25}",Negative
183,201,201,201,2022-12-02 19:43:36+00:00,Holm3sJam,1587873152000053249,#GenY and #GenZ voters are going to get their comeuppance in six months when #SCOTUS strikes down #Biden's unconstitutional #studentloanforgiveness scheme including #PellGrants which aren't even loans. https://t.co/pGae9raNES,https://pbs.twimg.com/profile_images/1587873660446146561/y-TybHpD_normal.jpg,United States,voters going get comeuppance six months strikes unconstitutional scheme including arent even loans,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",Negative
187,207,207,207,2022-12-02 18:57:52+00:00,PhakYu2,1442167303496294400,Let's be clear: A sitting member of Congress abdicating the Constitutional authority specifically laid out in the Constitution for Congress to the Executive branch should be cause for immediate impeachment of said member. Pathetic. #Congress #studentloanforgiveness https://t.co/BpavF4dRNK,https://pbs.twimg.com/profile_images/1484349049104830467/u_QlxKbL_normal.jpg,United States,lets clear sitting member congress abdicating constitutional authority specifically laid constitution congress executive branch cause immediate impeachment said member pathetic,"{'neg': 0.15, 'neu': 0.691, 'pos': 0.159, 'compound': -0.2023}",Negative
191,211,211,211,2022-12-02 18:19:36+00:00,ghuss_anonymity,4893057370,This is  embarrassing to watch..stupid #Republicans trying to blame Donald Trump for their losses..it was all the free shit that was offered #studentloanforgiveness not to mention #AbortionRightsAreHumanRights they say.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,United States,embarrassing watch stupid trying blame donald trump losses free shit offered mention say,"{'neg': 0.588, 'neu': 0.28, 'pos': 0.132, 'compound': -0.886}",Negative
193,214,214,214,2022-12-02 18:09:21+00:00,LilyCat56694202,1519761506623266817,#studentloanforgiveness search shows some hateful stuff. He knew he could not do this legally via executive order Even Nancy knew that but he wanted votes for the midterms. Now that he got your vote and he will loose congress he can use it against the Republicans. Politics!,https://pbs.twimg.com/profile_images/1524805645303787520/DtN4k8Su_normal.jpg,United States,search shows hateful stuff knew could legally via executive order even nancy knew wanted votes midterms got vote loose congress use republicans politics,"{'neg': 0.204, 'neu': 0.743, 'pos': 0.052, 'compound': -0.6249}",Negative
194,215,215,215,2022-12-02 17:40:57+00:00,fockjoebiden24,1580086633633910784,"@POTUS hey to hell with the #GreenEnergy and #StudentLoans forgiveness.  I voted for you because you promised to #Curecancer 😂😂.  Fe Fi fo Fum #DemocratsReallyAreThatDumb.   
You try to hold this moron accountable for #studentloanforgiveness but not to the #PromiseToCureCancer",https://pbs.twimg.com/profile_images/1580089904696000512/nozt3OkU_normal.jpg,United States,hey hell forgiveness voted promised fe fi fo fum try hold moron accountable,"{'neg': 0.364, 'neu': 0.421, 'pos': 0.215, 'compound': -0.6369}",Negative
195,216,216,216,2022-12-02 17:35:52+00:00,RobinP1027,1360305855992840198,"Pocahontas taught law, yet she doesn’t understand the US Constitution. It’s quite sad.  #studentloanforgiveness https://t.co/gKWDeH6VrP",https://pbs.twimg.com/profile_images/1468739077923123202/k2NjUmQk_normal.jpg,United States,pocahontas taught law yet understand us constitution quite sad,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5256}",Negative
196,217,217,217,2022-12-02 17:33:38+00:00,Six_of_7,1354387251925553156,"So the ""pro-union, pro-labor"" @POTUS really gonna just go ahead and let a minority fuck over the #RailroadWorkers? Voted dem my whole life.... but this administration has dropped the ball HARD... LIED about #studentloanforgiveness, LIED about #minimumwage increases...",https://pbs.twimg.com/profile_images/1524894386932404228/BG-EAwv6_normal.jpg,United States,pro union pro labor really gonna go ahead let minority fuck voted dem whole life administration dropped ball hard lied lied increases,"{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.8442}",Negative
199,220,220,220,2022-12-02 17:09:58+00:00,MIkeYerian2,1594555254904848386,"The right wing  ""go to trade school"" quip  is same as left wing quip ""learn to code"".  Not all with college loan debt are irresponsible deadbeats.  Many want to pay them back.  But, life isn't black and white.  And @mikeroweworks never worked hard. #studentloanforgiveness",https://pbs.twimg.com/profile_images/1596461380907012096/HVPuPP7E_normal.jpg,United States,right wing go trade school quip left wing quip learn code college loan debt irresponsible deadbeats many want pay back life isnt black white never worked hard,"{'neg': 0.217, 'neu': 0.701, 'pos': 0.083, 'compound': -0.6374}",Negative
201,222,222,222,2022-12-02 16:56:35+00:00,NotWoke69861523,1461731248406102022,"#Railroadstrike #Union  #studentloanforgiveness #StudentLoans  @JoeBiden Screwed you. Flat out, you all were pawns. This is how @TheDemocrats act. Just ask #Blacks and #Hispanics 
#suckers",https://pbs.twimg.com/profile_images/1461741354074062849/ke2vigMM_normal.jpg,United States,screwed flat pawns act ask,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}",Negative
203,224,224,224,2022-12-02 16:25:48+00:00,Joelibera,791599389168906241,"I hope voters remember this Biden Scam, when they vote in 2024. Biden Bid to Restore Student Debt Relief Rejected by Court https://t.co/5Th9EkdmFO via @Yahoo #studentloanforgiveness #biden #Democrats",https://pbs.twimg.com/profile_images/1259612774881275906/NMezOOi__normal.jpg,United States,hope voters remember biden scam vote biden bid restore student debt relief rejected court via,"{'neg': 0.356, 'neu': 0.337, 'pos': 0.307, 'compound': -0.3182}",Negative
207,228,228,228,2022-12-02 16:00:02+00:00,SAcurrent,15342142,"While all eyes were on Elon Musk setting fire to Twitter, another billionaire spent his spare time suing to stop Biden's modest student debt forgiveness. #studentloanforgiveness #studentdebt #Biden #StudentLoans2022 #JoeBiden #SupremeCourt

https://t.co/6KsNEPj1QF",https://pbs.twimg.com/profile_images/554788362729426944/Xy8IrAEn_normal.jpeg,United States,eyes elon musk setting fire twitter another billionaire spent spare time suing stop bidens modest student debt forgiveness,"{'neg': 0.379, 'neu': 0.535, 'pos': 0.086, 'compound': -0.7269}",Negative
210,231,231,231,2022-12-02 15:40:30+00:00,ckirmser,1013353628,"@SenWarren No, he doesn't.
But, we expect nothing more than lies from you, #Fauxahontas. After all, you have a whole life of lies and fraud to back you up.
#studentloanforgiveness #StudentLoanReliefDebt #StudentLoans2022 #studentloan",https://pbs.twimg.com/profile_images/754367646368305152/Ib-oXmfy_normal.png,United States,doesnt expect nothing lies whole life lies fraud back,"{'neg': 0.564, 'neu': 0.436, 'pos': 0.0, 'compound': -0.7764}",Negative
213,235,235,235,2022-12-02 14:50:23+00:00,mkt2id,1511980113558134785,"Like most bubbles, this one is fueled by irrational leverage - Student Debt: Just Let Creative Destruction Run its Course #studentloanforgiveness https://t.co/O7N5ErDX3V #Medium #QueerTheory",https://pbs.twimg.com/profile_images/1511985871205154817/mqmWglYU_normal.png,United States,like bubbles one fueled irrational leverage student debt let creative destruction run course,"{'neg': 0.391, 'neu': 0.364, 'pos': 0.245, 'compound': -0.4939}",Negative
