,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
3860,4267,4267,4267,2022-11-11 19:12:18+00:00,Chinandogo1,1212636633343770624,"RECORD EVERY MOMENT ON THE ROAD WITH THIS  DASHCAM

@Ksh 3,999/=

CALL 0714540444

#studentloanforgiveness #WrongsideOfTheRoad Zetech University Alfred Mutua Nikita Kering Winnie Pipeline Kenyan Omers Mumias Yaani https://t.co/XzYqFhdViW",https://pbs.twimg.com/profile_images/1485484769387454466/1IrVrDPW_normal.jpg,United States,record every moment road dashcam call zetech university alfred mutua nikita kering winnie pipeline kenyan omers mumias yaani,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3870,4278,4278,4278,2022-11-11 19:10:44+00:00,citidotio,2996527219,"How Much Do Countries Spend on #Education? 

#EducationSpending #EducationForAll #studentloanforgiveness #studentloans

https://t.co/KHEpFok7hd",https://pbs.twimg.com/profile_images/563593492908097536/sUqeyaGj_normal.jpeg,United States,much countries spend,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3872,4280,4280,4280,2022-11-11 19:10:38+00:00,1blesedlife,554594772,"Trump-appointed #Texas   
U.S. District Judge Mark Pittman
🚫 #studentloanforgiveness 
https://t.co/iUorT3656o",https://pbs.twimg.com/profile_images/378800000671373168/d7b677b2e5111d1bf4bae2e915bb6df4_normal.jpeg,United States,trump appointed u district judge mark pittman,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3874,4283,4283,4283,2022-11-11 19:09:39+00:00,empressellievip,1336975062503723009,https://t.co/UR5MvV1rxN new video today #fridaymorning #studentloanforgiveness #FridayVibes https://t.co/a9KoaSsSlJ,https://pbs.twimg.com/profile_images/1576043137667039232/PKy9ot2a_normal.jpg,United States,new video today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3881,4290,4290,4290,2022-11-11 19:07:43+00:00,OluomoMko,3906701060,"Pitch invasion for africa, wait for it💀🤣🤣🤣.

I follow back
#FootballUNITES 
#leaked 
#studentloanforgiveness 
#heartattack 
#Pokemon https://t.co/FGnR7U31Ho",https://pbs.twimg.com/profile_images/1588131270353092609/ZeCH4aw__normal.jpg,United States,pitch invasion africa wait follow back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3888,4298,4298,4298,2022-11-11 19:06:24+00:00,TrctrDrvngChamp,542950434,I should have more followers. My takes are hotter than the talking heads. #election #leaked #studentloanforgiveness #heartattack,https://pbs.twimg.com/profile_images/2121358686/tractor_normal.jpg,United States,followers takes hotter talking heads,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3890,4301,4301,4301,2022-11-11 19:05:29+00:00,pukhtunkhwa10,916959664117551104,"“Mataloona and Mizh”: Understanding the Pukhtun People https://t.co/WnKODIT3ZZ via @PukhtunNama 

#Mataloona #Pashto #pashtunlivesmatter #heartattack #studentloanforgiveness",https://pbs.twimg.com/profile_images/1377910159159263235/Fp5qXfIH_normal.jpg,United States,mataloona mizh understanding pukhtun people via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3891,4302,4302,4302,2022-11-11 19:05:14+00:00,EinarrGL,1590825915977801733,Liveeeeeeeeee on twitch… https://t.co/112yRdl3YE #studentloanforgiveness #heartattack #ShoaibMalik #cod #twitch #live #follow https://t.co/W90n8RYry6,https://pbs.twimg.com/profile_images/1590826176683118593/HGKLIcHw_normal.jpg,United States,liveeeeeeeeee twitch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3899,4311,4311,4311,2022-11-11 19:03:37+00:00,guitar_eugene,1448098995331649537,"#GuitarTwitter 🎸
#guitar #guitarra #Sweepstakes #Giveaway #studentloanforgiveness #OnePotOfCoffee 💩 

All-Pedal Christmas Giveaway https://t.co/Dh5l015jBx",https://pbs.twimg.com/profile_images/1448347596288897030/MyGNZFpD_normal.jpg,United States,pedal christmas giveaway,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3909,4323,4323,4323,2022-11-11 19:01:23+00:00,DenisJayson1,1278752167650787333,"Denis Jayson - HABIBI (Official Lyric Video) https://t.co/E6P9A6bnTL via @YouTube

#studentloanforgiveness #heartattack #ShoaibMalik #欧宝体育 #الخميس_الونيس #完美体育 #arabic #arabian #habibi #music #dance #dancemusic #NewMusic #NewProfilePic #denisjayson #NFTGiveaway https://t.co/7NyULvKqJZ",https://pbs.twimg.com/profile_images/1589253249508442113/9FVYtPRf_normal.jpg,United States,denis jayson habibi official lyric video via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3912,4326,4326,4326,2022-11-11 19:01:09+00:00,ruddromoshiour,1407508558443282437,"Grow your business and social media!

Order https://t.co/4K6uuiLILr

#RemembranceDay #Douchebag #AskSonic #BTAS #AshKetchum #ShoaibMalik #Leaked #Apologize
#VeteransDay #studentloanforgiveness #Vets https://t.co/OpMo2uR0Cp",https://pbs.twimg.com/profile_images/1573782830211305472/nTx3Px_Q_normal.jpg,United States,grow business social media order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3928,4343,4343,4343,2022-11-11 18:57:53+00:00,ZaibMal42656570,1560095526787366912,"Rana Sanaullah in hospital!!!
#leaked
#studentloanforgiveness 
#heartattack https://t.co/NgPc2joo0D",https://pbs.twimg.com/profile_images/1560096247461060609/5JYS98bA_normal.jpg,United States,rana sanaullah hospital,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3931,4346,4346,4346,2022-11-11 18:57:05+00:00,ruddromoshiour,1407508558443282437,"Grow your Social Media Business Page with a Digital Marketer!

Order https://t.co/Xco8o8SUCq

#VeteransDay #studentloanforgiveness #Vets #RemembranceDay #Douchebag #AskSonic #BTAS #AshKetchum #DoNotComply #ShoaibMalik #Leaked",https://pbs.twimg.com/profile_images/1573782830211305472/nTx3Px_Q_normal.jpg,United States,grow social media business page digital marketer order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3934,4349,4349,4349,2022-11-11 18:56:26+00:00,AnalogBurner,1589322303292194817,@unusual_whales Why does Ukraine keep getting $$$ but not #studentloanforgiveness?,https://pbs.twimg.com/profile_images/1589323527915700225/1LvhgMs7_normal.jpg,United States,ukraine keep getting,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3937,4353,4353,4353,2022-11-11 18:56:05+00:00,SeniorClient,1559534128621568000,"#Dollar #BeatSapaWithJumia #studentloanforgiveness 
Awaiting the hunt https://t.co/Lz907LCQBV",https://pbs.twimg.com/profile_images/1598373219463008260/5VZ_WwfB_normal.jpg,United States,awaiting hunt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3949,4366,4366,4366,2022-11-11 18:52:59+00:00,Berea_HQ,1207850112703172608,"@laurenboebert how r the knees holding up girl?

#ColoradoElectionResults 
#JasonBoebertsSidePieceIsATEN
#studentloanforgiveness 
#Vote #VoteBlueIn2022 
#ElectionDay 
#leaked #LaurenBoebertLost",https://pbs.twimg.com/profile_images/1552653239950004224/q2RGb9l-_normal.jpg,United States,r knees holding girl,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3956,4373,4373,4373,2022-11-11 18:51:50+00:00,Siddhar29158338,1376553843341729794,"Not single, Not taken, just waiting for something real
#Leaked #studentloanforgiveness #singlelife #waiting #mingle https://t.co/tWBckoPqTb",https://pbs.twimg.com/profile_images/1376554669607067649/yhkAvgRg_normal.jpg,United States,single taken waiting something real,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3957,4374,4374,4374,2022-11-11 18:51:42+00:00,N0K71RN4L,15194853,I found @POTUS @JoeBiden’s #studentloanforgiveness plan https://t.co/4oTfs7ndrZ,https://pbs.twimg.com/profile_images/1585351387998715904/xXfkmoOU_normal.jpg,United States,found plan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3964,4385,4385,4385,2022-11-11 18:49:28+00:00,mobywv,25955910,"Yep, we can give 18.5 billion dollar to Ukraine, but can't forgive a penny on student loan debt?  SEEMS FAIR!   #studentloanforgiveness",https://pbs.twimg.com/profile_images/1435643394416652293/31IwVMOg_normal.jpg,United States,yep give billion dollar ukraine cant forgive penny student loan debt seems fair,"{'neg': 0.242, 'neu': 0.505, 'pos': 0.253, 'compound': 0.048}",Neutral
3967,4388,4388,4388,2022-11-11 18:48:54+00:00,rocketdock98,2882025981,Biden is being what? #Biden #ElonMusk #studentloanforgiveness #Pokemon #leaked https://t.co/4zuQfoEGqw,https://pbs.twimg.com/profile_images/534528486690410496/TnlmWSW-_normal.jpeg,United States,biden,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3970,4391,4391,4391,2022-11-11 18:47:38+00:00,ReneeRayBae,1369987276218990595,"Y'all want to pay people $15-$19 an HR, that are paying on $100,000 with no real wage growth since 1970? #GTFOH #GenZ should heave no debt for education! #studentloanforgiveness https://t.co/QG6zLppFse",https://pbs.twimg.com/profile_images/1369993636377673728/HNp5QK_z_normal.jpg,United States,yall want pay people hr paying real wage growth since heave debt education,"{'neg': 0.232, 'neu': 0.536, 'pos': 0.232, 'compound': 0.0}",Neutral
3974,4395,4395,4395,2022-11-11 18:47:19+00:00,VinceQuill,957062067927863296,"Here's a hot take: it's not fine to spend money on any of it. Not bombs, not bank bailouts, and not student loan forgiveness. Taxation is theft and what it is spent on is downright immoral.

#studentloanforgiveness https://t.co/fLOSVd6u6b",https://pbs.twimg.com/profile_images/1529521734717739008/5pYAtrUn_normal.jpg,United States,heres hot take fine spend money bombs bank bailouts student loan forgiveness taxation theft spent downright immoral,"{'neg': 0.144, 'neu': 0.67, 'pos': 0.187, 'compound': -0.0258}",Neutral
3976,4399,4399,4399,2022-11-11 18:46:26+00:00,AFAFToday,1588550529285767169,"Today on #AFAF: Should I spend my bread tonight? Should I keep my fingers crossed for #studentloanforgiveness? #FridayFeelings 
https://t.co/TiM2ibQX1W",https://pbs.twimg.com/profile_images/1588557628166242304/Iy4otXeB_normal.jpg,United States,today spend bread tonight keep fingers crossed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3979,4408,4408,4408,2022-11-11 18:45:19+00:00,Edvisors,18906335,"For those entering repayment, here's a reminder that there are still options for #studentloanrepayment #studentloanforgiveness: https://t.co/fMW4eBD8r4 https://t.co/KKCEXXuRjx",https://pbs.twimg.com/profile_images/1080888493503463424/FZitrsmP_normal.jpg,United States,entering repayment heres reminder still options,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3986,4418,4418,4418,2022-11-11 18:43:57+00:00,LotusPatriotic,1382484043166535681,"Everyone knew #studentloanforgiveness was unconstitutional, but Biden ran with it right before an election. 

Now watch what happens to gas prices 📈",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,United States,everyone knew unconstitutional biden ran right election watch happens gas prices,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3987,4419,4419,4419,2022-11-11 18:43:54+00:00,AngelicUniverse,315081245,Gutfeld: Biden's student loan handout is on hold again https://t.co/5n6GbSDGNi #studentloanforgiveness #gutfeld #cain #wwe #Tirus #FursuitFriday,https://pbs.twimg.com/profile_images/1391020491/e_video_2_normal.jpg,United States,gutfeld bidens student loan handout hold,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3993,4425,4425,4425,2022-11-11 18:42:54+00:00,cierra_laquin,946202016782671874,Send those refund checks back ! #studentloanforgiveness,https://pbs.twimg.com/profile_images/1531062244301316098/t8qChwi4_normal.jpg,United States,send refund checks back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3994,4426,4426,4426,2022-11-11 18:42:48+00:00,ShujatHussainb5,1446078188371812354,"Start your journey pack...♥️ qualify your 1st level and be the part of forever living international...🔥🔥
#leaked #studentloanforgiveness #ShoaibMalik #heartattack #KeepGoing #KEEPMEUP https://t.co/VUQ5cNIREx",https://pbs.twimg.com/profile_images/1596582533914890241/0uTmMuNF_normal.jpg,United States,start journey pack qualify st level part forever living international,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3995,4427,4427,4427,2022-11-11 18:42:38+00:00,givemeairdropp,1461985651545440256,"Robot Vacuum and Mop Combo

Price : $173.83

https://t.co/OpmNb2Qr8h

Paramore #freedom #anipoke Sam Bankman-Fried Bahamas FTX US Crypto RINOs Speaker Namor Batman Veterans Day #AskSonic James Click Luhnow Vets Mask of the Phantasm BTAS Citizen #studentloanforgiveness WWII",https://pbs.twimg.com/profile_images/1504443113204764675/YSwkt2nH_normal.jpg,United States,robot vacuum mop combo price paramore sam bankman fried bahamas ftx us crypto rinos speaker namor batman veterans day james click luhnow vets mask phantasm btas citizen wwii,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
3999,4431,4431,4431,2022-11-11 18:42:12+00:00,OG_Aboriginal,1492661235292200969,Major Arcana Oracle deck available now..link in bio ✨️ 🔮 🧿 🪄 #leaked #studentloanforgiveness #Pokemon #AnanyaPanday #starbucksholiday https://t.co/dHm07DTqeV,https://pbs.twimg.com/profile_images/1492661360194424832/YbLlyCjV_normal.jpg,United States,major arcana oracle deck available link bio,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4002,4434,4434,4434,2022-11-11 18:41:06+00:00,Kwupdates_com,1517824396852969473,"Just In: Buhari Explains Reason For Naira Redesign https://t.co/IlMUEB0heA… 

#leaked Nnamdi Kanu #Dollar #Ilorin APGA Shola SAN #Buhari APGA Soludo Amina #studentloanforgiveness #heartattack Senior Advocate of Narcotics #OBIDIENTS",https://pbs.twimg.com/profile_images/1565966702474665987/ZYB7qszu_normal.jpg,United States,buhari explains reason naira redesign nnamdi kanu apga shola san apga soludo amina senior advocate narcotics,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4004,4436,4436,4436,2022-11-11 18:40:41+00:00,mcmiti_,1513228592410505222,"Retweet for every Esan person. Tell someone that Peter Obi is coming 

 #BellaOkagbueClothing Edo State Nnamdi Kanu Burna Boy Ansu Fati Vector CBN Governor #studentloanforgiveness #leaked Auchi https://t.co/DMSdhb1GN0",https://pbs.twimg.com/profile_images/1551185349988302848/Vmgh1CRN_normal.jpg,United States,retweet every esan person tell someone peter obi coming edo state nnamdi kanu burna boy ansu fati vector cbn governor auchi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4007,4439,4439,4439,2022-11-11 18:40:10+00:00,bafaaraamemes,1397182276740567049,"Saying bestfriend to someone even if, it can't understand your feelings is also a biggest lay to our self 🙂

#ElonMusk #DOGE #BestFriend #Leaked #studentloanforgiveness #studentloanforgiveness #Kherson",https://pbs.twimg.com/profile_images/1397183535513890817/-q3sAuYJ_normal.jpg,United States,saying bestfriend someone even cant understand feelings also biggest lay self,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4015,4447,4447,4447,2022-11-11 18:38:42+00:00,Rarellano05,24241485,Right after the election 😂🤣😂🤣 #FreeStuff #studentloanforgiveness https://t.co/sg9gKNjxhA,https://pbs.twimg.com/profile_images/1519088443254616066/vM7MGEwx_normal.jpg,United States,right election,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4024,4456,4456,4456,2022-11-11 18:37:34+00:00,SomuahKhollins,867710782775201793,Are you looking for a graphic designer for works??...look no further contact khollins grafixs/photodesign for all your Graphic Work. You can WhatsApp him on 0246774995 or call 0244592589 #studentloanforgiveness #leaked #heartattack,https://pbs.twimg.com/profile_images/1448986240037044227/QfijBlMb_normal.jpg,United States,looking graphic designer works look contact khollins grafixs photodesign graphic work whatsapp call,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4026,4458,4458,4458,2022-11-11 18:37:04+00:00,jontyla_,312659121,"You ain’t thicc, you just fat af! #studentloanforgiveness",https://pbs.twimg.com/profile_images/1598167365124071425/sEpIZ-ic_normal.jpg,United States,thicc fat af,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4030,4464,4464,4464,2022-11-11 18:36:08+00:00,b117_Turk,1298776026512855040,Senator Warren Reuters Jeb Bush Chapter 11 Army Kherson The PPP Lehman Brothers #cryptomarket RINOs Veterans Day Veterans Day #studentloanforgiveness Ash Ketchum WWII Armistice Day Citizen Benghazi Armed Forces Navy Senator Warren https://t.co/5IYMI2lSi2,https://pbs.twimg.com/profile_images/1587190220599984133/mFGU2J3U_normal.jpg,United States,senator warren reuters jeb bush chapter army kherson ppp lehman brothers rinos veterans day veterans day ash ketchum wwii armistice day citizen benghazi armed forces navy senator warren,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4034,4468,4468,4468,2022-11-11 18:35:43+00:00,ohyeslawd,588726938,#GenZVoters y'all see this?! #studentloanforgiveness #GOPBetrayedAmerica https://t.co/63DMeTh6nN,https://pbs.twimg.com/profile_images/1591920924176982016/YZtbLwb__normal.jpg,United States,yall see,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4037,4471,4471,4471,2022-11-11 18:35:02+00:00,PeaceLoveRebell,23610083,they can get forgiveness for PPl loans tho. But don't wanna help Americas with student loans  boy I tell ya. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1325346444132319233/1n4PO9XJ_normal.jpg,United States,get forgiveness ppl loans tho dont wanna help americas student loans boy tell ya,"{'neg': 0.138, 'neu': 0.734, 'pos': 0.128, 'compound': -0.0408}",Neutral
4038,4472,4472,4472,2022-11-11 18:34:50+00:00,davieymusic,1556923306913267717,Freshly Baked #LoFiBeats #lofi #leaked #studentloanforgiveness #欧宝体育 #지구에서년지성아_환영해 #anipoke https://t.co/9XR3hVbQ7y,https://pbs.twimg.com/profile_images/1578153848291688455/7m5CEjNo_normal.jpg,United States,freshly baked,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
4043,4477,4477,4477,2022-11-11 18:33:03+00:00,kailahtaran,177366649,@JobCreatorsUSA Must be a different Job Creators Network then? #studentloanforgiveness https://t.co/iq3A9XIhNm,https://pbs.twimg.com/profile_images/1085975657564254208/-tApmRJf_normal.jpg,United States,must different job creators network,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
